student_id,course_id,course_seq_no,status,is_major_ind,semester_seq_no
104706,1319,4,completed,1,1
104708,1388,0,completed,1,1
104708,1390,1,completed,1,1
104708,1395,2,completed,1,1
104708,287,3,completed,0,1
104708,1396,4,completed,1,1
104724,1388,0,completed,1,1
104724,1243,1,completed,0,1
104724,1390,2,completed,1,1
104724,1402,3,completed,1,1
104724,1395,4,completed,1,1
104733,1050,0,completed,0,1
104733,1275,1,completed,1,1
104733,298,2,completed,0,1
104733,1281,3,completed,1,1
104733,1602,4,completed,0,1
104740,1274,0,completed,1,1
104740,1708,1,completed,0,1
104740,1275,2,completed,1,1
104740,286,3,completed,0,1
104740,204,4,completed,0,1
104743,1683,0,completed,0,1
104743,1093,1,completed,1,1
104743,1243,2,completed,1,1
104743,1390,3,completed,0,1
104743,1437,4,completed,0,1
104774,1388,0,completed,1,1
104774,1050,1,completed,0,1
104774,1389,2,completed,1,1
104774,1390,3,completed,1,1
104774,1402,4,completed,1,1
104776,203,0,completed,0,1
104776,247,1,completed,0,1
104776,287,2,completed,0,1
104776,1715,3,completed,0,1
104776,1318,4,completed,1,1
104794,1,0,completed,0,1
104794,1389,1,completed,1,1
104794,1672,2,completed,0,1
104794,1390,3,completed,1,1
104794,1395,4,completed,1,1
104800,1388,0,completed,1,1
104800,202,1,completed,0,1
104800,1389,2,completed,1,1
104800,1390,3,completed,1,1
104800,253,4,completed,0,1
104807,1274,0,completed,1,1
104807,1275,1,completed,1,1
104807,1058,2,completed,0,1
104807,1277,3,completed,1,1
104807,243,4,completed,0,1
104817,1388,0,completed,1,1
104817,1390,1,completed,1,1
104817,1402,2,completed,1,1
104817,1395,3,completed,1,1
104817,1403,4,completed,1,1
104851,1707,0,completed,0,1
104851,1314,1,completed,0,1
104851,1402,2,completed,1,1
104851,1395,3,completed,1,1
104851,706,4,completed,0,1
104878,1314,0,completed,1,1
104878,1315,1,completed,1,1
104878,3,2,completed,0,1
104878,775,3,completed,0,1
104878,71,4,completed,0,1
104884,1390,0,completed,1,1
104884,3,1,completed,0,1
104884,1402,2,completed,1,1
104884,1328,3,completed,0,1
104884,868,4,completed,0,1
104902,1051,0,completed,0,1
104902,1423,1,completed,0,1
104902,1242,2,completed,1,1
104902,75,3,completed,0,1
104902,1206,4,completed,1,1
104905,1316,0,completed,0,1
104905,1094,1,completed,1,1
104905,713,2,completed,0,1
104905,1206,3,completed,1,1
104905,1249,4,completed,1,1
104915,1683,0,completed,0,1
104915,202,1,completed,0,1
104915,1242,2,completed,0,1
104915,1315,3,completed,1,1
104915,1194,4,completed,0,1
104919,1388,0,completed,1,1
104919,1389,1,completed,1,1
104919,650,2,completed,0,1
104919,1390,3,completed,1,1
104919,1402,4,completed,1,1
104925,1092,0,completed,1,1
104925,1672,1,completed,0,1
104925,49,2,completed,0,1
104925,1248,3,completed,1,1
104925,701,4,completed,0,1
104926,1315,0,completed,1,1
104926,1316,1,completed,1,1
104926,1579,2,completed,0,1
104926,1321,3,completed,1,1
104926,1590,4,completed,0,1
104957,240,0,completed,0,1
104957,1193,1,completed,1,1
104957,1248,2,completed,1,1
104957,70,3,completed,0,1
104957,205,4,completed,0,1
104964,861,0,completed,0,1
104964,1090,1,completed,1,1
104964,1091,2,completed,1,1
104964,252,3,completed,0,1
104964,1256,4,completed,0,1
104977,1090,0,completed,1,1
104977,1091,1,completed,1,1
104977,701,2,completed,0,1
104977,563,3,completed,0,1
104977,775,4,completed,0,1
104984,1090,0,completed,1,1
104984,1091,1,completed,1,1
104984,168,2,completed,0,1
104984,1053,3,completed,0,1
104984,768,4,completed,0,1
104997,1683,0,completed,0,1
104997,1274,1,completed,1,1
104997,1672,2,completed,0,1
104997,650,3,completed,0,1
104997,1491,4,completed,0,1
103000,1291,13,completed,1,3
103000,1284,14,completed,1,3
103005,662,10,completed,0,3
103005,1205,11,completed,1,3
103005,1115,12,completed,1,3
103005,413,13,completed,0,3
103005,1119,14,completed,1,3
103007,288,10,completed,0,3
103007,1055,11,completed,0,3
103007,1680,12,completed,0,3
103007,1201,13,completed,0,3
103007,909,14,completed,0,3
103009,1283,10,completed,1,3
103009,1279,11,completed,1,3
103009,1284,12,completed,1,3
103009,1713,13,completed,0,3
103009,1280,14,completed,1,3
103010,57,10,completed,0,3
103010,1700,11,completed,0,3
103010,476,12,completed,0,3
103010,1279,13,completed,0,3
103010,1068,14,completed,0,3
103011,1112,10,completed,1,3
103011,484,11,completed,0,3
103011,1262,12,completed,1,3
103011,1255,13,completed,1,3
103011,1265,14,completed,1,3
103012,1405,10,completed,1,3
103012,395,11,completed,0,3
103012,1394,12,completed,1,3
103012,246,13,completed,0,3
103012,1399,14,completed,1,3
103037,218,10,completed,0,3
103037,1323,11,completed,1,3
103037,1068,12,completed,0,3
103037,15,13,completed,0,3
103037,1320,14,completed,1,3
103039,52,10,completed,0,3
103039,182,11,completed,0,3
103039,171,12,completed,0,3
103039,406,13,completed,0,3
103039,771,14,completed,0,3
103055,1097,10,completed,1,3
103055,1712,11,completed,0,3
103055,1247,12,completed,1,3
103055,1702,13,completed,0,3
103055,16,14,completed,0,3
103066,1071,10,completed,0,3
103066,35,11,completed,0,3
103066,570,12,completed,0,3
103066,281,13,completed,0,3
103066,1297,14,completed,0,3
103068,1291,10,completed,1,3
103068,1324,11,completed,0,3
103068,1280,12,completed,1,3
103068,1045,13,completed,0,3
103068,1062,14,completed,0,3
103070,1203,10,completed,1,3
103070,1606,11,completed,0,3
103070,1599,12,completed,0,3
103070,1497,13,completed,0,3
103070,1255,14,completed,1,3
103087,1258,10,completed,1,3
103087,654,11,completed,0,3
103087,1102,12,completed,1,3
103087,1280,13,completed,0,3
103087,1260,14,completed,1,3
103097,1335,10,completed,1,3
103097,1006,11,completed,0,3
103097,1007,12,completed,0,3
103097,1266,13,completed,0,3
103097,1008,14,completed,0,3
103108,1200,10,completed,1,3
103108,244,11,completed,0,3
103108,1196,12,completed,1,3
103108,1323,13,completed,0,3
103108,1582,14,completed,0,3
103110,1480,10,completed,0,3
103110,1706,11,completed,0,3
103110,1403,12,completed,1,3
103110,1392,13,completed,1,3
103110,1404,14,completed,1,3
103116,1252,10,completed,1,3
103116,1399,11,completed,0,3
103116,1260,12,completed,1,3
103116,1261,13,completed,1,3
103116,35,14,completed,0,3
103120,1497,10,completed,0,3
103120,1205,11,completed,1,3
103120,1263,12,completed,1,3
103120,1499,13,completed,0,3
103120,1214,14,completed,1,3
103129,1001,10,completed,0,3
103129,1488,11,completed,0,3
103129,560,12,completed,0,3
103129,178,13,completed,0,3
103129,674,14,completed,0,3
103134,1392,10,completed,1,3
103134,1404,11,completed,1,3
103134,1196,12,completed,0,3
103134,1393,13,completed,1,3
103134,1405,14,completed,1,3
103135,1284,10,completed,1,3
103135,1280,11,completed,1,3
103135,1292,12,completed,1,3
103135,1285,13,completed,1,3
103135,1293,14,completed,1,3
103140,1279,10,completed,1,3
103140,566,11,completed,0,3
103140,1604,12,completed,0,3
103140,1284,13,completed,1,3
103140,28,14,completed,0,3
103148,1279,10,completed,1,3
103148,1291,11,completed,1,3
103148,1061,12,completed,0,3
103148,1280,13,completed,1,3
103148,40,14,completed,0,3
103171,178,10,completed,0,3
103171,1327,11,completed,1,3
103171,1336,12,completed,1,3
103171,1337,13,completed,1,3
103171,1339,14,completed,1,3
103191,1251,10,completed,1,3
103191,1428,11,completed,0,3
103191,1097,12,completed,1,3
103191,771,13,completed,0,3
103191,994,14,completed,0,3
103202,1334,10,completed,1,3
103202,1608,11,completed,0,3
103202,1072,12,completed,0,3
103202,1411,13,completed,0,3
103202,1337,14,completed,1,3
103213,17,10,completed,0,3
103213,279,11,completed,0,3
103213,81,12,completed,0,3
103213,402,13,completed,0,3
103213,669,14,completed,0,3
103227,907,10,completed,0,3
103227,228,11,completed,0,3
103227,15,12,completed,0,3
103227,666,13,completed,0,3
103227,232,14,completed,0,3
103234,1097,10,completed,0,3
103234,1056,11,completed,0,3
103234,1440,12,completed,0,3
103234,1068,13,completed,0,3
103234,1069,14,completed,0,3
103249,1327,10,completed,1,3
103249,1287,11,completed,0,3
103249,1448,12,completed,0,3
103249,726,13,completed,0,3
103249,1086,14,completed,0,3
103257,1398,10,completed,1,3
103257,1259,11,completed,0,3
103257,1394,12,completed,1,3
103257,1406,13,completed,1,3
103257,1399,14,completed,1,3
103258,866,10,completed,0,3
103258,709,11,completed,0,3
103258,208,12,completed,0,3
103258,33,13,completed,0,3
103258,41,14,completed,0,3
103263,1676,10,completed,0,3
103263,1604,11,completed,0,3
103263,654,12,completed,0,3
103263,1465,13,completed,0,3
103263,1259,14,completed,0,3
103275,488,10,completed,0,3
103275,1098,11,completed,0,3
103275,917,12,completed,0,3
103275,1045,13,completed,0,3
103275,880,14,completed,0,3
103297,711,10,completed,0,3
103297,1294,11,completed,0,3
103297,781,12,completed,0,3
103297,1600,13,completed,0,3
103297,297,14,completed,0,3
103300,1210,10,completed,1,3
103300,1204,11,completed,1,3
103300,88,12,completed,0,3
103300,1327,13,completed,0,3
103300,1255,14,completed,1,3
103307,85,10,completed,0,3
103307,1284,11,completed,1,3
103307,1280,12,completed,1,3
103307,1292,13,completed,1,3
103307,1285,14,completed,1,3
103339,905,10,completed,0,3
103339,767,11,completed,0,3
103339,1254,12,completed,0,3
103339,996,13,completed,0,3
103339,1262,14,completed,0,3
103340,568,10,completed,0,3
103340,1063,11,completed,0,3
103340,1261,12,completed,0,3
103340,1445,13,completed,0,3
103340,1266,14,completed,0,3
103359,1290,10,completed,1,3
103359,1283,11,completed,1,3
103359,1279,12,completed,1,3
103359,1056,13,completed,0,3
103359,1291,14,completed,1,3
103367,236,10,completed,0,3
103367,256,11,completed,0,3
103367,1712,12,completed,0,3
103367,277,13,completed,0,3
103367,710,14,completed,0,3
103381,659,10,completed,0,3
103381,1202,11,completed,0,3
103381,1292,12,completed,0,3
103381,1103,13,completed,0,3
103381,1475,14,completed,0,3
103385,1333,10,completed,1,3
103385,408,11,completed,0,3
103385,41,12,completed,0,3
103385,61,13,completed,0,3
103385,874,14,completed,0,3
103400,1201,10,completed,1,3
103400,1197,11,completed,1,3
103400,1103,12,completed,1,3
103400,177,13,completed,0,3
103400,1210,14,completed,1,3
103403,1285,10,completed,0,3
103403,1203,11,completed,1,3
103403,1326,12,completed,0,3
103403,1204,13,completed,1,3
103403,1475,14,completed,0,3
103448,767,10,completed,0,3
103448,567,11,completed,0,3
103448,780,12,completed,0,3
103448,718,13,completed,0,3
103448,402,14,completed,0,3
103450,488,10,completed,0,3
103450,1320,11,completed,1,3
103450,1333,12,completed,1,3
103450,41,13,completed,0,3
103450,1335,14,completed,1,3
103468,1292,10,completed,1,3
103468,1293,11,completed,1,3
103468,1286,12,completed,1,3
103468,1294,13,completed,1,3
103468,1287,14,completed,1,3
103469,1211,10,completed,0,3
103469,1327,11,completed,1,3
103469,1335,12,completed,1,3
103469,1263,13,completed,0,3
103469,1336,14,completed,1,3
103476,488,10,completed,0,3
103476,778,11,completed,0,3
103476,395,12,completed,0,3
103476,80,13,completed,0,3
103476,1287,14,completed,0,3
103496,72,10,completed,0,3
103496,1043,11,completed,0,3
103496,1208,12,completed,1,3
103496,219,13,completed,0,3
103496,1057,14,completed,0,3
103503,1279,10,completed,1,3
103503,1291,11,completed,1,3
103503,1284,12,completed,1,3
103503,1292,13,completed,1,3
103503,1285,14,completed,1,3
103507,1458,10,completed,0,3
103507,1049,11,completed,0,3
103507,1289,12,completed,0,3
103507,288,13,completed,0,3
103507,777,14,completed,0,3
103512,1284,10,completed,1,3
103512,1280,11,completed,1,3
103512,395,12,completed,0,3
103512,1292,13,completed,1,3
103512,1285,14,completed,1,3
103520,1396,10,completed,1,3
103520,1695,11,completed,0,3
103520,1392,12,completed,1,3
103520,487,13,completed,0,3
103520,394,14,completed,0,3
103527,1259,10,completed,1,3
103527,1098,11,completed,1,3
103527,1062,12,completed,0,3
103527,1719,13,completed,0,3
103527,1113,14,completed,1,3
103535,666,10,completed,0,3
103535,1292,11,completed,1,3
103535,1285,12,completed,1,3
103535,994,13,completed,0,3
103535,278,14,completed,0,3
103544,80,10,completed,0,3
103544,1112,11,completed,1,3
103544,1262,12,completed,1,3
103544,1205,13,completed,1,3
103544,410,14,completed,0,3
103554,475,10,completed,0,3
103554,1432,11,completed,0,3
103554,394,12,completed,0,3
103554,1324,13,completed,0,3
103554,1677,14,completed,0,3
103555,1676,10,completed,0,3
103555,1103,11,completed,1,3
103555,1253,12,completed,1,3
103555,1254,13,completed,1,3
103555,1112,14,completed,1,3
103562,1324,10,completed,1,3
103562,709,11,completed,0,3
103562,1332,12,completed,1,3
103562,1325,13,completed,1,3
103562,1326,14,completed,1,3
103596,659,10,completed,0,3
103596,1280,11,completed,1,3
103596,40,12,completed,0,3
103596,1292,13,completed,1,3
103596,1293,14,completed,1,3
103597,1404,10,completed,1,3
103597,14,11,completed,0,3
103597,866,12,completed,0,3
103597,1405,13,completed,1,3
103597,1398,14,completed,1,3
103601,1283,10,completed,1,3
103601,268,11,completed,0,3
103601,1279,12,completed,1,3
103601,1291,13,completed,1,3
103601,1284,14,completed,1,3
103621,1404,10,completed,1,3
103621,1393,11,completed,1,3
103621,1405,12,completed,1,3
103621,1398,13,completed,1,3
103621,1394,14,completed,1,3
103635,1279,10,completed,1,3
103635,1291,11,completed,1,3
103635,1284,12,completed,1,3
103635,1280,13,completed,1,3
103635,1285,14,completed,1,3
103636,1335,10,completed,1,3
103636,496,11,completed,0,3
103636,1009,12,completed,0,3
103636,1341,13,completed,1,3
103636,1343,14,completed,1,3
103646,1250,10,completed,1,3
103646,1196,11,completed,1,3
103646,1043,12,completed,0,3
103646,1592,13,completed,0,3
103646,1292,14,completed,0,3
103649,1396,10,completed,1,3
103649,275,11,completed,0,3
103649,1404,12,completed,1,3
103649,1393,13,completed,1,3
103649,1394,14,completed,1,3
103651,1101,10,completed,0,3
103651,1393,11,completed,1,3
103651,1405,12,completed,1,3
103651,1394,13,completed,1,3
103651,905,14,completed,0,3
103657,1396,10,completed,1,3
103657,267,11,completed,0,3
103657,1042,12,completed,0,3
103657,1392,13,completed,1,3
103657,1290,14,completed,0,3
103665,237,10,completed,0,3
103665,1466,11,completed,0,3
103665,1286,12,completed,0,3
103665,409,13,completed,0,3
103665,88,14,completed,0,3
103667,1493,10,completed,0,3
103667,84,11,completed,0,3
103667,708,12,completed,0,3
103667,1098,13,completed,0,3
103667,1408,14,completed,0,3
103672,1097,10,completed,1,3
103672,1259,11,completed,1,3
103672,1252,12,completed,1,3
103672,1202,13,completed,1,3
103672,59,14,completed,0,3
103681,1392,10,completed,1,3
103681,1404,11,completed,1,3
103681,406,12,completed,0,3
103681,1405,13,completed,1,3
103681,1394,14,completed,1,3
103685,1403,10,completed,1,3
103685,1463,11,completed,0,3
103685,1392,12,completed,1,3
103685,1404,13,completed,1,3
103685,300,14,completed,0,3
103695,1325,10,completed,1,3
103695,660,11,completed,0,3
103695,1327,12,completed,1,3
103695,1335,13,completed,1,3
103695,1265,14,completed,0,3
103706,907,10,completed,0,3
103706,38,11,completed,0,3
103706,300,12,completed,0,3
103706,1581,13,completed,0,3
103706,230,14,completed,0,3
103713,1116,10,completed,1,3
103713,1122,11,completed,1,3
103713,1618,12,completed,0,3
103713,1124,13,completed,1,3
103713,199,14,completed,0,3
103720,409,10,completed,0,3
103720,1064,11,completed,0,3
103720,1263,12,completed,1,3
103720,1213,13,completed,1,3
103720,283,14,completed,0,3
103729,1404,10,completed,1,3
103729,1067,11,completed,0,3
103729,1393,12,completed,1,3
103729,1405,13,completed,1,3
103729,916,14,completed,0,3
103740,1283,10,completed,1,3
103740,1291,11,completed,1,3
103740,716,12,completed,0,3
103740,659,13,completed,0,3
103740,1280,14,completed,1,3
103743,1284,10,completed,1,3
103743,1202,11,completed,0,3
103743,1285,12,completed,1,3
103743,1293,13,completed,1,3
103743,1286,14,completed,1,3
103747,301,10,completed,0,3
103747,1398,11,completed,1,3
103747,1057,12,completed,0,3
103747,1394,13,completed,1,3
103747,1406,14,completed,1,3
103761,1255,10,completed,1,3
103761,1113,11,completed,1,3
103761,411,12,completed,0,3
103761,1215,13,completed,1,3
103761,1219,14,completed,1,3
103784,1202,10,completed,1,3
103784,41,11,completed,0,3
103784,1104,12,completed,1,3
103784,1262,13,completed,1,3
103784,305,14,completed,0,3
103798,710,10,completed,0,3
103798,1442,11,completed,0,3
103798,1104,12,completed,1,3
103798,491,13,completed,0,3
103798,1212,14,completed,1,3
103799,652,10,completed,0,3
103799,1431,11,completed,0,3
103799,218,12,completed,0,3
103799,394,13,completed,0,3
103799,65,14,completed,0,3
103812,1474,10,completed,0,3
103812,34,11,completed,0,3
103812,1268,12,completed,1,3
103812,1119,13,completed,1,3
103812,1121,14,completed,1,3
103818,1208,10,completed,0,3
103818,225,11,completed,0,3
103818,1319,12,completed,1,3
103818,1332,13,completed,1,3
103818,1325,14,completed,1,3
103828,1332,10,completed,1,3
103828,59,11,completed,0,3
103828,1325,12,completed,1,3
103828,1489,13,completed,0,3
103828,996,14,completed,0,3
103836,1326,10,completed,1,3
103836,1063,11,completed,0,3
103836,1334,12,completed,1,3
103836,1327,13,completed,1,3
103836,1335,14,completed,1,3
103847,567,10,completed,0,3
103847,1103,11,completed,1,3
103847,232,12,completed,0,3
103847,1211,13,completed,1,3
103847,1003,14,completed,0,3
103852,1101,10,completed,0,3
103852,1097,11,completed,0,3
103852,1324,12,completed,1,3
103852,1332,13,completed,1,3
103852,213,14,completed,0,3
103856,1331,10,completed,1,3
103856,1320,11,completed,1,3
103856,1332,12,completed,1,3
103856,1071,13,completed,0,3
103856,1335,14,completed,1,3
103857,1405,10,completed,1,3
103857,1398,11,completed,1,3
103857,1593,12,completed,0,3
103857,257,13,completed,0,3
103857,1394,14,completed,1,3
103863,398,10,completed,0,3
103863,1393,11,completed,1,3
103863,1472,12,completed,0,3
103863,1405,13,completed,1,3
103863,1398,14,completed,1,3
103891,182,10,completed,0,3
103891,77,11,completed,0,3
103891,73,12,completed,0,3
103891,1259,13,completed,0,3
103891,1483,14,completed,0,3
103904,1682,10,completed,0,3
103904,1294,11,completed,0,3
103904,1600,12,completed,0,3
103904,1214,13,completed,0,3
103904,496,14,completed,0,3
103924,771,10,completed,0,3
103924,250,11,completed,0,3
103924,1280,12,completed,1,3
103924,477,13,completed,0,3
103924,1285,14,completed,1,3
103928,1320,10,completed,1,3
103928,1332,11,completed,1,3
103928,231,12,completed,0,3
103928,1333,13,completed,1,3
103928,919,14,completed,0,3
103929,1101,10,completed,1,3
103929,1251,11,completed,1,3
103929,1252,12,completed,1,3
103929,1677,13,completed,0,3
103929,1211,14,completed,1,3
103939,1258,10,completed,1,3
103939,1252,11,completed,1,3
103939,213,12,completed,0,3
103939,1210,13,completed,1,3
103939,1253,14,completed,1,3
103942,1254,10,completed,1,3
103942,1490,11,completed,0,3
103942,1448,12,completed,0,3
103942,1449,13,completed,0,3
103942,1220,14,completed,1,3
103943,1097,10,completed,1,3
103943,1252,11,completed,1,3
103943,28,12,completed,0,3
103943,1483,13,completed,0,3
103943,1488,14,completed,0,3
103948,1325,10,completed,1,3
103948,1261,11,completed,0,3
103948,1263,12,completed,0,3
103948,1445,13,completed,0,3
103948,1337,14,completed,1,3
103952,1392,10,completed,1,3
103952,1323,11,completed,0,3
103952,1393,12,completed,1,3
103952,1405,13,completed,1,3
103952,1406,14,completed,1,3
103955,877,10,completed,0,3
103955,1283,11,completed,1,3
103955,268,12,completed,0,3
103955,1279,13,completed,1,3
103955,1291,14,completed,1,3
103975,999,10,completed,0,3
103975,249,11,completed,0,3
103975,175,12,completed,0,3
103975,1393,13,completed,1,3
103975,1405,14,completed,1,3
103980,1103,10,completed,1,3
103980,1260,11,completed,1,3
103980,1104,12,completed,1,3
103980,1262,13,completed,1,3
103980,282,14,completed,0,3
103989,1320,10,completed,1,3
103989,277,11,completed,0,3
103989,87,12,completed,0,3
103989,1336,13,completed,1,3
103989,1339,14,completed,1,3
103990,1392,10,completed,1,3
103990,1290,11,completed,0,3
103990,1393,12,completed,1,3
103990,916,13,completed,0,3
103990,1398,14,completed,1,3
102000,1136,20,completed,1,5
102000,1241,21,completed,1,5
102000,337,22,completed,0,5
102000,1530,23,completed,0,5
102000,1532,24,completed,0,5
102003,1352,20,completed,1,5
102003,1353,21,completed,1,5
102003,1354,22,completed,1,5
102003,1135,23,completed,0,5
102003,1361,24,completed,1,5
102012,1300,20,completed,1,5
102012,1301,21,completed,1,5
102012,1302,22,completed,1,5
102012,1506,23,completed,0,5
102012,1304,24,completed,1,5
102013,1129,20,completed,1,5
102013,736,21,completed,0,5
102013,1229,22,completed,1,5
102013,1236,23,completed,1,5
102013,1145,24,completed,1,5
102018,1263,20,completed,0,5
102018,1410,21,completed,1,5
102018,411,22,completed,0,5
102018,1412,23,completed,1,5
102018,1413,24,completed,1,5
102031,1116,20,completed,0,5
102031,1266,21,completed,0,5
102031,196,22,completed,0,5
102031,316,23,completed,0,5
102031,1124,24,completed,0,5
102068,1296,20,completed,1,5
102068,1297,21,completed,1,5
102068,1299,22,completed,1,5
102068,1301,23,completed,1,5
102068,1302,24,completed,1,5
102070,1354,20,completed,1,5
102070,1355,21,completed,1,5
102070,1356,22,completed,1,5
102070,1357,23,completed,1,5
102070,1358,24,completed,1,5
102098,719,20,completed,0,5
102098,662,21,completed,0,5
102098,90,22,completed,0,5
102098,1410,23,completed,1,5
102098,1411,24,completed,1,5
102109,1005,20,completed,0,5
102109,1297,21,completed,1,5
102109,1412,22,completed,0,5
102109,1299,23,completed,1,5
102109,1300,24,completed,1,5
102120,1225,20,completed,1,5
102120,1229,21,completed,1,5
102120,1230,22,completed,1,5
102120,1238,23,completed,1,5
102120,1142,24,completed,1,5
102126,673,20,completed,0,5
102126,1299,21,completed,1,5
102126,575,22,completed,0,5
102126,1300,23,completed,1,5
102126,1301,24,completed,1,5
102130,91,20,completed,0,5
102130,1412,21,completed,1,5
102130,1612,22,completed,0,5
102130,1413,23,completed,1,5
102130,1414,24,completed,1,5
102137,1410,20,completed,1,5
102137,1411,21,completed,1,5
102137,1412,22,completed,1,5
102137,1413,23,completed,1,5
102137,1448,24,completed,0,5
102138,792,20,completed,0,5
102138,1223,21,completed,1,5
102138,102,22,completed,0,5
102138,1129,23,completed,1,5
102138,322,24,completed,0,5
102139,498,20,completed,0,5
102139,1273,21,completed,0,5
102139,102,22,completed,0,5
102139,1622,23,completed,0,5
102139,425,24,completed,0,5
102141,1410,20,completed,1,5
102141,1412,21,completed,1,5
102141,674,22,completed,0,5
102141,1414,23,completed,1,5
102141,1416,24,completed,1,5
102164,1238,20,completed,1,5
102164,1637,21,completed,0,5
102164,1142,22,completed,1,5
102164,336,23,completed,0,5
102164,1145,24,completed,1,5
102185,1400,20,completed,1,5
102185,1408,21,completed,1,5
102185,1401,22,completed,1,5
102185,1409,23,completed,1,5
102185,1410,24,completed,1,5
102213,1343,20,completed,1,5
102213,1417,21,completed,0,5
102213,100,22,completed,0,5
102213,1347,23,completed,1,5
102213,1351,24,completed,1,5
102225,1125,20,completed,1,5
102225,797,21,completed,0,5
102225,736,22,completed,0,5
102225,1230,23,completed,1,5
102225,1231,24,completed,1,5
102230,1295,20,completed,1,5
102230,93,21,completed,0,5
102230,1299,22,completed,1,5
102230,415,23,completed,0,5
102230,1301,24,completed,1,5
102233,1295,20,completed,1,5
102233,1296,21,completed,1,5
102233,1297,22,completed,1,5
102233,923,23,completed,0,5
102233,1299,24,completed,1,5
102247,887,20,completed,0,5
102247,725,21,completed,0,5
102247,1450,22,completed,0,5
102247,1123,23,completed,0,5
102247,318,24,completed,0,5
102256,304,20,completed,0,5
102256,1064,21,completed,0,5
102256,712,22,completed,0,5
102256,1410,23,completed,1,5
102256,1411,24,completed,1,5
102273,1135,20,completed,0,5
102273,742,21,completed,0,5
102273,1527,22,completed,0,5
102273,1372,23,completed,0,5
102273,1645,24,completed,0,5
102278,422,20,completed,0,5
102278,1226,21,completed,1,5
102278,1128,22,completed,1,5
102278,1129,23,completed,1,5
102278,1020,24,completed,0,5
102285,1401,20,completed,0,5
102285,1295,21,completed,1,5
102285,1296,22,completed,1,5
102285,46,23,completed,0,5
102285,1299,24,completed,1,5
102316,305,20,completed,0,5
102316,1213,21,completed,0,5
102316,1297,22,completed,1,5
102316,1007,23,completed,0,5
102316,1301,24,completed,1,5
102318,569,20,completed,0,5
102318,1287,21,completed,1,5
102318,1296,22,completed,1,5
102318,1297,23,completed,1,5
102318,1299,24,completed,1,5
102320,1287,20,completed,1,5
102320,1295,21,completed,1,5
102320,1296,22,completed,1,5
102320,1297,23,completed,1,5
102320,1299,24,completed,1,5
102331,309,20,completed,0,5
102331,578,21,completed,0,5
102331,928,22,completed,0,5
102331,579,23,completed,0,5
102331,1619,24,completed,0,5
102363,1351,20,completed,1,5
102363,1354,21,completed,1,5
102363,1355,22,completed,1,5
102363,1356,23,completed,1,5
102363,1357,24,completed,1,5
102365,1076,20,completed,0,5
102365,191,21,completed,0,5
102365,1299,22,completed,1,5
102365,1300,23,completed,1,5
102365,1301,24,completed,1,5
102368,1409,20,completed,1,5
102368,1410,21,completed,1,5
102368,1411,22,completed,1,5
102368,1413,23,completed,1,5
102368,1415,24,completed,1,5
102369,1490,20,completed,0,5
102369,90,21,completed,0,5
102369,1074,22,completed,0,5
102369,1008,23,completed,0,5
102369,312,24,completed,0,5
102390,1409,20,completed,1,5
102390,1410,21,completed,1,5
102390,1411,22,completed,1,5
102390,1412,23,completed,1,5
102390,674,24,completed,0,5
102392,1415,20,completed,0,5
102392,1344,21,completed,1,5
102392,1345,22,completed,1,5
102392,794,23,completed,0,5
102392,1085,24,completed,0,5
102396,1346,20,completed,1,5
102396,1347,21,completed,1,5
102396,1352,22,completed,1,5
102396,1231,23,completed,0,5
102396,1354,24,completed,1,5
102399,1224,20,completed,1,5
102399,101,21,completed,0,5
102399,1227,22,completed,1,5
102399,1229,23,completed,1,5
102399,1354,24,completed,0,5
102415,1400,20,completed,1,5
102415,1408,21,completed,1,5
102415,1287,22,completed,0,5
102415,1444,23,completed,0,5
102415,1411,24,completed,1,5
102443,1297,20,completed,1,5
102443,1299,21,completed,1,5
102443,1448,22,completed,0,5
102443,1502,23,completed,0,5
102443,1301,24,completed,1,5
102449,591,20,completed,0,5
102449,1358,21,completed,1,5
102449,1360,22,completed,1,5
102449,1363,23,completed,1,5
102449,949,24,completed,0,5
102452,282,20,completed,0,5
102452,1412,21,completed,1,5
102452,1413,22,completed,1,5
102452,1414,23,completed,1,5
102452,1415,24,completed,1,5
102454,718,20,completed,0,5
102454,1408,21,completed,1,5
102454,1287,22,completed,0,5
102454,1401,23,completed,1,5
102454,1409,24,completed,1,5
102461,1272,20,completed,1,5
102461,1224,21,completed,1,5
102461,1312,22,completed,0,5
102461,1022,23,completed,0,5
102461,1133,24,completed,1,5
102464,1607,20,completed,0,5
102464,1401,21,completed,1,5
102464,1295,22,completed,0,5
102464,1409,23,completed,1,5
102464,1410,24,completed,1,5
102465,196,20,completed,0,5
102465,1346,21,completed,1,5
102465,1352,22,completed,1,5
102465,1353,23,completed,1,5
102465,804,24,completed,0,5
102475,1295,20,completed,1,5
102475,1296,21,completed,1,5
102475,1297,22,completed,1,5
102475,1299,23,completed,1,5
102475,1008,24,completed,0,5
102480,793,20,completed,0,5
102480,1346,21,completed,1,5
102480,1420,22,completed,0,5
102480,1347,23,completed,1,5
102480,1352,24,completed,1,5
102505,1223,20,completed,1,5
102505,1226,21,completed,1,5
102505,1622,22,completed,0,5
102505,1229,23,completed,1,5
102505,1312,24,completed,0,5
102510,1620,20,completed,0,5
102510,897,21,completed,0,5
102510,1310,22,completed,0,5
102510,1311,23,completed,0,5
